TASK_ID,fraction_positive_train,fraction_positive_test,fraction_positive_test_std,fraction_positive_train_std,16_train,32_train,64_train,128_train
CHEMBL1614503,0.3125,0.3187259649622561,0.0,0.0,0.54+/-0.058,0.557+/-0.087,0.585+/-0.092,0.742+/-0.256
CHEMBL1614508,0.4609375,0.4669557051946646,0.0,0.0,0.864+/-0.018,0.879+/-0.016,0.88+/-0.016,0.903+/-0.036
CHEMBL1614522,0.5,0.4985616642148245,0.0,0.0,0.574+/-0.055,0.588+/-0.032,0.603+/-0.022,0.62+/-0.01
CHEMBL1737951,0.375,0.37171898896805067,0.0,0.0,0.646+/-0.05,0.713+/-0.046,0.749+/-0.049,0.75+/-0.082
CHEMBL1738079,0.4921875,0.4873977411477411,0.0,0.0,0.516+/-0.039,0.535+/-0.053,0.592+/-0.051,0.635+/-0.035
CHEMBL1738362,0.3125,0.2991870609445262,0.0,0.0,0.542+/-0.086,0.588+/-0.065,0.654+/-0.073,0.745+/-0.17
CHEMBL1738395,0.5,0.49455401000965027,0.0,0.0,0.521+/-0.025,0.516+/-0.04,0.515+/-0.037,0.524+/-0.045
CHEMBL1738485,0.5,0.5,0.0,0.0,0.587+/-0.038,0.59+/-0.041,0.622+/-0.03,0.635+/-0.034
CHEMBL1738502,0.357421875,0.35210395325765964,0.0,0.0,0.457+/-0.098,0.487+/-0.064,0.529+/-0.031,0.549+/-0.031
CHEMBL1738573,0.5,0.5,0.0,0.0,0.528+/-0.036,0.54+/-0.03,0.551+/-0.028,0.565+/-0.027
CHEMBL1738579,0.4765625,0.4730754904010718,0.0,0.0,0.568+/-0.068,0.603+/-0.049,0.623+/-0.033,0.675+/-0.045
CHEMBL1738633,0.5,0.4898738735401718,0.0,0.0,0.639+/-0.045,0.681+/-0.059,0.705+/-0.048,0.74+/-0.097
CHEMBL1794324,0.4921875,0.48519358066930485,0.0,0.0,0.58+/-0.038,0.61+/-0.032,0.619+/-0.028,0.652+/-0.02
CHEMBL1794504,0.501953125,0.5085318816521824,0.0,0.0,0.807+/-0.041,0.834+/-0.041,0.893+/-0.044,1.0+/-0.0
CHEMBL1794519,0.5,0.5,0.0,0.0,0.807+/-0.055,0.829+/-0.02,0.848+/-0.009,0.832+/-0.043
CHEMBL1794557,0.5,0.5,0.0,0.0,0.522+/-0.028,0.544+/-0.023,0.548+/-0.027,0.564+/-0.017
CHEMBL1963701,0.5,0.5,0.0,0.0,0.557+/-0.05,0.592+/-0.033,0.623+/-0.047,0.659+/-0.028
